issue_name|description_issue|issue_date|artist|printer|print_type|perforation|paper_type|stamp_type|notes|total_printed_issue|market_value_mnh_issue|market_value_used_issue|edifil_code|fesofi_code|motive|face_value|description_stamp|amount_printed_stamp|color|market_value_mnh_stamp|market_value_used_stamp
XXV Aniversario de la Coronación de Alfonso XIII|Esta serie conmemora el vigésimo quinto aniversario de la coronación de Alfonso XIII, que tuvo lugar el 17 de mayo de 1902. Emitida el 17 de mayo de 1927, la emisión celebra un hito significativo en la monarquía española, destacando la continuidad y la importancia de la figura del rey en la historia postal española de la época.|1927-05-17|Kaulak|Waterlow and Sons|Calcografía|12 1/2||sello|La tirada de 11.500 se refiere a la cantidad de series completas emitidas, no a sellos individuales. El valor '14' en los datos de origen es inconsistente con la serie real de dos sellos (10c y 25c) y se ha ignorado para la valoración.|11500.0|16.88|7.5|362.0|362.0|Familia Real. Sobrecarga|20 cts|Para conmemorar el XXV Aniversario de la Coronación de Alfonso XIII, se utilizaron los muchos sellos sobrantes de la emisión dedicada 'A Beneficio de la Cruz Roja' de 1926. A estos sellos se les aplicó una sobrecarga especial, en este caso, de color violeta sobre el lila castaño del sello de 20 céntimos, que representa a la Familia Real. Esta práctica de sobrecarga era común para crear emisiones conmemorativas de manera económica y eficiente, dando un nuevo propósito a sellos ya existentes y marcando la importancia del evento real con una emisión distintiva.|11500.0|lila castaño, sob. violeta|11.25|6.0
XXV Aniversario de la Coronación de Alfonso XIII|Esta serie conmemora el 25º aniversario de la coronación del Rey Alfonso XIII de España, quien reinó desde 1886 hasta 1931. Emitidos el 17 de mayo de 1927, estos sellos de correo aéreo marcan un evento histórico significativo para la monarquía española y representan una emisión importante en la filatelia española, particularmente en el contexto de los primeros servicios de correo aéreo.|1927-05-17||Waterlow and Sons|Calcografía|12 1/2||Correo aéreo||16820.0|25.0|8.0|363.0|363.0|Avión Plus Ultra. Travesía Palos-Buenos Aires|5 cts|El 'Plus Ultra' fue el hidroavión Dornier Do J Wal de la Aeronáutica Militar Española que realizó por primera vez un vuelo transatlántico entre España y América del Sur. Partiendo de Palos de la Frontera (Huelva) el 22 de enero de 1926, y pilotado por Ramón Franco, Julio Ruiz de Alda, Juan Manuel Durán y Pablo Rada, llegó a Buenos Aires, Argentina, el 10 de febrero de 1926, tras varias escalas. Este sello conmemora esta hazaña histórica de la aviación española.|16820.0|negro y violeta, sob. Roja|150.0|60.0
XXV Aniversario de la Coronación de Alfonso XIII|Esta serie conmemora el 25º aniversario de la coronación del Rey Alfonso XIII de España, quien reinó desde 1886 hasta 1931. Emitidos el 17 de mayo de 1927, estos sellos de correo aéreo marcan un evento histórico significativo para la monarquía española y representan una emisión importante en la filatelia española, particularmente en el contexto de los primeros servicios de correo aéreo.|1927-05-17||Waterlow and Sons|Calcografía|12 1/2||Correo aéreo||16820.0|25.0|8.0|364.0|364.0|Avión Plus Ultra. Travesía Palos-Buenos Aires|10 cts|El 'Plus Ultra' fue el hidroavión Dornier Do J Wal de la Aeronáutica Militar Española que realizó por primera vez un vuelo transatlántico entre España y América del Sur. Partiendo de Palos de la Frontera (Huelva) el 22 de enero de 1926, y pilotado por Ramón Franco, Julio Ruiz de Alda, Juan Manuel Durán y Pablo Rada, llegó a Buenos Aires, Argentina, el 10 de febrero de 1926, tras varias escalas. Este sello conmemora esta hazaña histórica de la aviación española.|16820.0|azul celeste y negro, sob. roja|262.5|112.5
XXV Aniversario de la Coronación de Alfonso XIII|Esta serie conmemora el 25º aniversario de la coronación del Rey Alfonso XIII de España, quien reinó desde 1886 hasta 1931. Emitidos el 17 de mayo de 1927, estos sellos de correo aéreo marcan un evento histórico significativo para la monarquía española y representan una emisión importante en la filatelia española, particularmente en el contexto de los primeros servicios de correo aéreo.|1927-05-17||Waterlow and Sons|Calcografía|12 1/2||Correo aéreo||16820.0|25.0|8.0|365.0|365.0|Avión Breguet-19 vuelo Madrid-Manila|15 cts|El 5 de abril de 1926, a las 8:15 horas, tres aviones Breguet 19 de la Escuadrilla Elcano, bautizados 'España', 'Cataluña' y 'Andalucía', partieron del aeródromo de Cuatro Vientos (Madrid) con destino a Manila. Este épico vuelo, liderado por los capitanes Eduardo González-Gallarza y Joaquín Loriga, cubrió más de 17.000 km en 39 días. Solo el avión 'España' completó la travesía hasta Manila, marcando otra gesta histórica en la aviación española.|16820.0|azul y naranja, sob. castaño|337.5|135.0
XXV Aniversario de la Coronación de Alfonso XIII|Esta serie conmemora el 25º aniversario de la coronación del Rey Alfonso XIII de España, quien reinó desde 1886 hasta 1931. Emitidos el 17 de mayo de 1927, estos sellos de correo aéreo marcan un evento histórico significativo para la monarquía española y representan una emisión importante en la filatelia española, particularmente en el contexto de los primeros servicios de correo aéreo.|1927-05-17||Waterlow and Sons|Calcografía|12 1/2||Correo aéreo||16820.0|25.0|8.0|366.0|366.0|Avión Breguet-19 vuelo Madrid-Manila|20 cts|El 5 de abril de 1926, a las 8:15 horas, tres aviones Breguet 19 de la Escuadrilla Elcano, bautizados 'España', 'Cataluña' y 'Andalucía', partieron del aeródromo de Cuatro Vientos (Madrid) con destino a Manila. Este épico vuelo, liderado por los capitanes Eduardo González-Gallarza y Joaquín Loriga, cubrió más de 17.000 km en 39 días. Solo el avión 'España' completó la travesía hasta Manila, marcando otra gesta histórica en la aviación española.|16820.0|rojo y verde, sob. azul|412.5|165.0
XXV Aniversario de la Coronación de Alfonso XIII|Esta serie conmemora el 25º aniversario de la coronación del Rey Alfonso XIII de España, quien reinó desde 1886 hasta 1931. Emitidos el 17 de mayo de 1927, estos sellos de correo aéreo marcan un evento histórico significativo para la monarquía española y representan una emisión importante en la filatelia española, particularmente en el contexto de los primeros servicios de correo aéreo.|1927-05-17||Waterlow and Sons|Calcografía|12 1/2||Correo aéreo||16820.0|25.0|8.0|367.0|367.0|Avión Plus Ultra. Travesía Palos-Buenos Aires|25 cts|Este sello conmemora la histórica travesía del hidroavión 'Plus Ultra', de la Aeronáutica Militar Española, que realizó el primer vuelo transatlántico entre España y América. Partiendo de Palos de la Frontera el 22 de enero de 1926, y pilotado por el comandante Ramón Franco, el teniente Julio Ruiz de Alda, el alférez de navío Juan Manuel Durán y el mecánico Pablo Rada, el 'Plus Ultra' aterrizó en Buenos Aires, Argentina, el 10 de febrero de 1926, marcando un hito en la aviación mundial y en las relaciones hispanoamericanas. El sello, con un valor facial de 25 céntimos, forma parte de la serie emitida para celebrar el XXV aniversario de la Coronación de Alfonso XIII, destacando la importancia de los logros aeronáuticos españoles de la época.|16820.0|rojo y negro, sob. azul|101.25|37.5
XXV Aniversario de la Coronación de Alfonso XIII|Esta serie conmemora el 25º aniversario de la coronación del Rey Alfonso XIII de España, quien reinó desde 1886 hasta 1931. Emitidos el 17 de mayo de 1927, estos sellos de correo aéreo marcan un evento histórico significativo para la monarquía española y representan una emisión importante en la filatelia española, particularmente en el contexto de los primeros servicios de correo aéreo.|1927-05-17||Waterlow and Sons|Calcografía|12 1/2||Correo aéreo||16820.0|25.0|8.0|368.0|368.0|Avión Breguet-19 vuelo Madrid-Manila|30 cts|Este sello de 30 céntimos rinde homenaje a la épica expedición aérea de la 'Escuadrilla Elcano', que partió de Cuatro Vientos (Madrid) el 5 de abril de 1926 con destino a Manila. La travesía, realizada por tres aviones Breguet-19, fue un desafío monumental que culminó 39 días después con la llegada a la capital filipina, demostrando la capacidad y el espíritu aventurero de la aviación militar española. Aunque la descripción original menciona tres aviones, solo uno, el 'España', completó la ruta íntegra, pilotado por los capitanes Eduardo González-Gallarza y Joaquín Loriga. Este logro consolidó la reputación de España en la aviación de larga distancia y se enmarca en la serie conmemorativa del XXV aniversario de la Coronación de Alfonso XIII.|16820.0|castaño y azul, sob. roja|86.25|33.75
XXV Aniversario de la Coronación de Alfonso XIII|Esta serie conmemora el 25º aniversario de la coronación del Rey Alfonso XIII de España, quien reinó desde 1886 hasta 1931. Emitidos el 17 de mayo de 1927, estos sellos de correo aéreo marcan un evento histórico significativo para la monarquía española y representan una emisión importante en la filatelia española, particularmente en el contexto de los primeros servicios de correo aéreo.|1927-05-17||Waterlow and Sons|Calcografía|12 1/2||Correo aéreo||16820.0|25.0|8.0|369.0|369.0|Avión Breguet-19 vuelo Madrid-Manila|40 cts|Con un valor facial de 40 céntimos, este sello también celebra la hazaña de la 'Escuadrilla Elcano' y su vuelo de Madrid a Manila en 1926. La expedición, que partió el 5 de abril, fue un ambicioso proyecto de la aviación militar española para conectar la metrópoli con su antigua colonia en Filipinas. Los aviones Breguet-19 enfrentaron numerosas dificultades a lo largo de la ruta, pero el éxito final del 'España', pilotado por los capitanes González-Gallarza y Loriga, fue un testimonio de la pericia y el coraje de los aviadores. Este sello, parte de la emisión del XXV aniversario de la Coronación de Alfonso XIII, subraya la importancia de estos vuelos pioneros en la historia de la aviación española.|16820.0|verde y castaño, sob. castaño|93.75|37.5
XXV Aniversario de la Coronación de Alfonso XIII|Esta serie conmemora el 25º aniversario de la coronación del Rey Alfonso XIII de España, quien reinó desde 1886 hasta 1931. Emitidos el 17 de mayo de 1927, estos sellos de correo aéreo marcan un evento histórico significativo para la monarquía española y representan una emisión importante en la filatelia española, particularmente en el contexto de los primeros servicios de correo aéreo.|1927-05-17||Waterlow and Sons|Calcografía|12 1/2||Correo aéreo||16820.0|25.0|8.0|370.0|370.0|Avión Plus Ultra. Travesía Palos-Buenos Aires|50 cts|Este sello de 50 céntimos, parte de la serie conmemorativa del XXV aniversario de la Coronación de Alfonso XIII, vuelve a destacar el icónico hidroavión 'Plus Ultra'. La imagen del avión evoca la gesta de su primer vuelo transatlántico de Palos de la Frontera a Buenos Aires en 1926. Bajo el mando del comandante Ramón Franco, esta expedición no solo demostró la capacidad de la aviación española para realizar vuelos de larga distancia, sino que también fortaleció los lazos culturales y políticos con Hispanoamérica. La relevancia histórica de este vuelo lo convierte en un motivo recurrente y apreciado en la filatelia española.|16820.0|naranja y negro, sob. azul|108.75|45.0
XXV Aniversario de la Coronación de Alfonso XIII|Esta serie conmemora el 25º aniversario de la coronación del Rey Alfonso XIII de España, quien reinó desde 1886 hasta 1931. Emitidos el 17 de mayo de 1927, estos sellos de correo aéreo marcan un evento histórico significativo para la monarquía española y representan una emisión importante en la filatelia española, particularmente en el contexto de los primeros servicios de correo aéreo.|1927-05-17||Waterlow and Sons|Calcografía|12 1/2||Correo aéreo||16820.0|25.0|8.0|371.0|371.0|Avión Plus Ultra. Travesía Palos-Buenos Aires|1 pta|El sello de 1 peseta, el de mayor valor facial de esta serie dedicada a los logros aeronáuticos, también presenta el célebre hidroavión 'Plus Ultra'. Este valor facial superior subraya la importancia y el impacto de la travesía Palos-Buenos Aires de 1926, liderada por Ramón Franco. El vuelo no solo fue una proeza técnica, sino también un símbolo de la ambición y el progreso de España en la década de 1920. La serie, emitida en 1927 para el XXV aniversario de la Coronación de Alfonso XIII, celebra estos hitos que marcaron una era de modernización y proyección internacional para España.|16820.0|negro y verde, sob. roja|150.0|60.0
XXV Aniversario de la Coronación de Alfonso XIII|Esta serie conmemora el 25º aniversario de la coronación del Rey Alfonso XIII de España, quien reinó desde 1886 hasta 1931. Emitidos el 17 de mayo de 1927, estos sellos de correo aéreo marcan un evento histórico significativo para la monarquía española y representan una emisión importante en la filatelia española, particularmente en el contexto de los primeros servicios de correo aéreo.|1927-05-17||Waterlow and Sons|Calcografía|12 1/2||Correo aéreo||16820.0|25.0|8.0|372.0|372.0|Avión Breguet-19 vuelo Madrid-Manila|4 pta|Este sello, parte de la serie conmemorativa del XXV Aniversario de la Coronación de Alfonso XIII, celebra el histórico vuelo Madrid-Manila realizado por la Escuadrilla Elcano. A las 8:15 horas del 5 de abril de 1926, tres aviones Breguet-19, pilotados por los capitanes Eduardo González-Gallarza y Joaquín Loriga, junto con el mecánico Pérez, partieron de Cuatro Vientos (Madrid) con destino a Manila. Tras 39 días de travesía y más de 18.000 kilómetros recorridos, llegaron a su destino el 13 de mayo de 1926, marcando un hito en la aviación española. El sello, con un valor facial de 4 pesetas, fue emitido como correo aéreo y presenta un diseño en carmín y amarillo sobre azul, con una perforación de 12 1/2 de línea. Fue impreso por W. & S. Ltd. con sobreimpresión de la FNMT, utilizando la técnica de calcografía sobre galvanoplastia.|16820.0|carmín y amarillo, sob. azul|18.0|6.9
